"country","iso2c","quarter","bond_yld_datastream","bond_yld_datastream_details"
"Australia","AU",1995.1,10.21,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1995.2,9.25,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1995.3,8.96,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1995.4,8.42,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1996.1,8.39,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1996.2,8.88,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1996.3,8.22,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1996.4,7.34,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1997.1,7.58,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1997.2,7.58,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1997.3,6.54,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1997.4,6.12,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1998.1,5.85,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1998.2,5.63,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1998.3,5.5,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1998.4,4.98,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1999.1,5.32,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1999.2,5.81,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1999.3,6.27,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",1999.4,6.63,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2000.1,6.9,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2000.2,6.3,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2000.3,6.18,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2000.4,5.88,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2001.1,5.29,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2001.2,5.81,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2001.3,5.81,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2001.4,5.56,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2002.1,6.04,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2002.2,6.17,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2002.3,5.65,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2002.4,5.52,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2003.1,5.24,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2003.2,5.06,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2003.3,5.42,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2003.4,5.75,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2004.1,5.58,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2004.2,5.87,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2004.3,5.57,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2004.4,5.34,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2005.1,5.47,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2005.2,5.3,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2005.3,5.2,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2005.4,5.39,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2006.1,5.27,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2006.2,5.69,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2006.3,5.74,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2006.4,5.65,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2007.1,5.81,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2007.2,6.01,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2007.3,6.02,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2007.4,6.14,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2008.1,6.15,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2008.2,6.37,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2008.3,5.96,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2008.4,4.79,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2009.1,4.22,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2009.2,5.02,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2009.3,5.45,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2009.4,5.46,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2010.1,5.55,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2010.2,5.53,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2010.3,5.04,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2010.4,5.34,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2011.1,5.52,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2011.2,5.33,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2011.3,4.57,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2011.4,4.09,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2012.1,3.97,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2012.2,3.38,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2012.3,3.06,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2012.4,3.11,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2013.1,3.47,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2013.2,3.34,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2013.3,3.87,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2013.4,4.11,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2014.1,4.13,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2014.2,3.84,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2014.3,3.47,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2014.4,3.18,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2015.1,2.54,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2015.2,2.75,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Australia","AU",2015.3,NA,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)"
"Azerbaijan","AZ",2011.1,5,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2011.2,5,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2011.3,5,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2011.4,5,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2012.1,NA,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2012.2,NA,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2012.3,5,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2012.4,5,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2013.1,NA,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2013.2,4.25,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2013.3,4.25,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2013.4,4.25,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2014.1,NA,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2014.2,4.25,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2014.3,4.25,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2014.4,4.25,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2015.1,NA,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2015.2,NA,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Azerbaijan","AZ",2015.3,NA,"AJ GOVERNMENT BOND RATE - 3 YEARS (AVG.)"
"Belgium","BE",1960.1,5.29,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1960.2,5.28,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1960.3,5.75,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1960.4,5.88,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1961.1,5.97,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1961.2,5.92,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1961.3,5.85,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1961.4,5.75,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1962.1,5.47,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1962.2,5.23,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1962.3,4.99,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1962.4,5.02,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1963.1,4.75,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1963.2,4.96,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1963.3,5.47,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1963.4,5.95,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1964.1,6.42,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1964.2,6.44,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1964.3,6.48,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1964.4,6.47,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1965.1,6.42,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1965.2,6.46,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1965.3,6.39,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1965.4,6.48,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1966.1,6.52,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1966.2,6.64,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1966.3,6.73,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1966.4,6.72,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1967.1,6.76,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1967.2,6.77,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1967.3,6.65,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1967.4,6.56,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1968.1,6.54,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1968.2,6.48,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1968.3,6.54,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1968.4,6.62,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1969.1,6.77,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1969.2,7.14,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1969.3,7.48,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1969.4,7.78,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1970.1,7.7,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1970.2,7.79,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1970.3,7.94,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1970.4,7.78,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1971.1,7.5,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1971.2,7.35,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1971.3,7.25,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1971.4,7.18,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1972.1,7.01,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1972.2,7.07,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1972.3,6.95,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1972.4,7.15,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1973.1,7.31,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1973.2,7.28,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1973.3,7.59,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1973.4,7.79,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1974.1,8.24,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1974.2,8.78,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1974.3,9.07,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1974.4,8.98,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1975.1,8.91,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1975.2,8.19,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1975.3,8.37,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1975.4,8.58,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1976.1,8.92,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1976.2,9.16,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1976.3,9.04,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1976.4,9.23,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1977.1,9.13,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1977.2,8.83,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1977.3,8.57,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1977.4,8.52,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1978.1,9.17,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1978.2,8.73,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1978.3,8.83,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1978.4,8.98,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1979.1,9.1,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1979.2,9.22,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1979.3,9.84,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1979.4,10.61,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1980.1,11.59,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1980.2,11.97,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1980.3,11.77,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1980.4,12.27,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1981.1,12.96,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1981.2,13.38,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1981.3,13.71,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1981.4,13.7,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1982.1,13.81,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1982.2,13.63,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1982.3,13.33,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1982.4,12.94,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1983.1,12.44,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1983.2,11.8,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1983.3,11.59,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1983.4,11.93,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1984.1,12.42,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1984.2,12.39,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1984.3,12.2,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1984.4,11.96,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1985.1,11.74,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1985.2,11.29,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1985.3,10.74,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1985.4,10.1,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1986.1,9.84,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1986.2,8.45,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1986.3,8.06,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1986.4,8.15,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1987.1,8.19,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1987.2,8.06,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1987.3,8.07,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1987.4,8.42,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1988.1,7.87,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1988.2,7.89,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1988.3,8.18,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1988.4,8.09,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1989.1,8.33,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1989.2,8.39,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1989.3,8.44,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1989.4,9.19,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1990.1,10.28,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1990.2,9.97,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1990.3,9.95,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1990.4,10.04,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1991.1,9.51,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1991.2,9.22,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1991.3,9.37,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1991.4,9.14,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1992.1,8.76,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1992.2,8.87,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1992.3,8.93,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1992.4,8.07,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1993.1,7.52,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1993.2,7.33,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1993.3,7.09,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1993.4,6.93,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1994.1,6.76,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1994.2,7.52,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1994.3,8.19,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1994.4,8.34,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1995.1,8.25,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1995.2,7.47,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
"Belgium","BE",1995.3,7.06,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD"
