"country","iso2c","year","median","lower_95","lower_90","upper_90","upper_95","se"
"Germany","DE","1994",-0.136632,-0.296186,-0.273359,-0.273359,-0.296186,0.0001758
"Germany","DE","1995",-0.1020775,-0.271692,-0.235261,-0.235261,-0.271692,0.0001886
"Germany","DE","1996",-0.1028,-0.287829,-0.311962,-0.311962,-0.287829,0.0002522
"Germany","DE","1997",-0.0935809,-0.302138,-0.294529,-0.294529,-0.302138,0.0002709
"Germany","DE","1998",-0.0691119,-0.233908,-0.208865,-0.208865,-0.233908,0.000227
"Germany","DE","1999",-0.0481616,-0.217678,-0.199446,-0.199446,-0.217678,0.0002245
"Germany","DE","2000",-0.0399556,-0.220184,-0.19619,-0.19619,-0.220184,0.0002443
"Germany","DE","2001",-0.0224596,-0.199535,-0.185471,-0.185471,-0.199535,0.0002623
"Germany","DE","2002",-0.0097886,-0.209015,-0.217984,-0.217984,-0.209015,0.0002959
"Germany","DE","2003",-0.014692,-0.214031,-0.166965,-0.166965,-0.214031,0.0002637
"Germany","DE","2004",-0.0177709,-0.256641,-0.235461,-0.235461,-0.256641,0.0003016
"Germany","DE","2005",-0.0100355,-0.26996,-0.256052,-0.256052,-0.26996,0.0003044
"Germany","DE","2006",-0.0198784,-0.295558,-0.28538,-0.28538,-0.295558,0.0003015
"Germany","DE","2007",-0.0255243,-0.192135,-0.19216,-0.19216,-0.192135,0.0002713
"Germany","DE","2008",-0.0181498,-0.212612,-0.209157,-0.209157,-0.212612,0.0002962
"Germany","DE","2009",-0.0151291,-0.195696,-0.162916,-0.162916,-0.195696,0.0002885
"Germany","DE","2010",-0.0132071,-0.19414,-0.205208,-0.205208,-0.19414,0.0002686
"Germany","DE","2011",-0.0117678,-0.229879,-0.205207,-0.205207,-0.229879,0.000288
"Germany","DE","2012",-0.000651,-0.231326,-0.218471,-0.218471,-0.231326,0.0003003
"Germany","DE","2013",0.0097609,-0.236339,-0.223278,-0.223278,-0.236339,0.0002985
"Greece","GR","1990",-0.0872496,-0.231333,-0.191689,-0.191689,-0.231333,0.0001662
"Greece","GR","1991",-0.0876911,-0.222532,-0.188633,-0.188633,-0.222532,0.0001623
"Greece","GR","1992",-0.087691,-0.219176,-0.182224,-0.182224,-0.219176,0.0001582
"Greece","GR","1993",-0.086282,-0.225314,-0.216204,-0.216204,-0.225314,0.0001653
"Greece","GR","1994",-0.0848906,-0.207704,-0.192729,-0.192729,-0.207704,0.0001598
"Greece","GR","1995",-0.0774006,-0.19648,-0.181241,-0.181241,-0.19648,0.0001545
"Greece","GR","1996",-0.0816784,-0.203572,-0.203156,-0.203156,-0.203572,0.0001641
"Greece","GR","1997",-0.0712993,-0.195007,-0.187638,-0.187638,-0.195007,0.0001608
"Greece","GR","1998",-0.0691726,-0.19644,-0.176609,-0.176609,-0.19644,0.0001586
"Greece","GR","1999",-0.065723,-0.193062,-0.18093,-0.18093,-0.193062,0.0001572
"Greece","GR","2000",-0.0632245,-0.191413,-0.173558,-0.173558,-0.191413,0.0001611
"Greece","GR","2001",-0.0610134,-0.190767,-0.183384,-0.183384,-0.190767,0.0001712
"Greece","GR","2002",-0.0576155,-0.191585,-0.178136,-0.178136,-0.191585,0.0001775
"Greece","GR","2003",-0.0561956,-0.18568,-0.187697,-0.187697,-0.18568,0.0001853
"Greece","GR","2004",-0.0566278,-0.182372,-0.187674,-0.187674,-0.182372,0.0001855
"Greece","GR","2005",-0.055676,-0.179456,-0.187036,-0.187036,-0.179456,0.0001957
"Greece","GR","2006",-0.0553081,-0.1839,-0.186919,-0.186919,-0.1839,0.0001823
"Greece","GR","2007",-0.0551644,-0.197044,-0.15904,-0.15904,-0.197044,0.0001745
"Greece","GR","2008",-0.0557318,-0.201641,-0.160951,-0.160951,-0.201641,0.0001655
"Greece","GR","2009",-0.0577192,-0.197831,-0.17491,-0.17491,-0.197831,0.0001616
"Greece","GR","2010",-0.0552232,-0.200057,-0.168809,-0.168809,-0.200057,0.0001673
"Greece","GR","2011",-0.056333,-0.190252,-0.153133,-0.153133,-0.190252,0.0001738
"Greece","GR","2012",-0.0570054,-0.202172,-0.159792,-0.159792,-0.202172,0.0001797
"Greece","GR","2013",-0.057954,-0.203673,-0.159124,-0.159124,-0.203673,0.0001942
"Hong Kong SAR, China","HK","1990",-0.3763195,-0.441229,-0.440383,-0.440383,-0.441229,8.52e-05
"Hong Kong SAR, China","HK","1991",-0.362945,-0.427983,-0.427614,-0.427614,-0.427983,8.35e-05
"Hong Kong SAR, China","HK","1992",-0.3432395,-0.410468,-0.410276,-0.410276,-0.410468,8.64e-05
"Hong Kong SAR, China","HK","1993",-0.334975,-0.402752,-0.402364,-0.402364,-0.402752,8.49e-05
"Hong Kong SAR, China","HK","1994",-0.329488,-0.405055,-0.404263,-0.404263,-0.405055,8.67e-05
"Hong Kong SAR, China","HK","1995",-0.3254515,-0.397497,-0.39726,-0.39726,-0.397497,8.75e-05
"Hong Kong SAR, China","HK","1996",-0.324348,-0.390438,-0.387002,-0.387002,-0.390438,8.38e-05
"Hong Kong SAR, China","HK","1997",-0.3215495,-0.387491,-0.381755,-0.381755,-0.387491,8.25e-05
"Hong Kong SAR, China","HK","1998",-0.319894,-0.388933,-0.387985,-0.387985,-0.388933,8.35e-05
"Hong Kong SAR, China","HK","1999",-0.318937,-0.389659,-0.383045,-0.383045,-0.389659,8.17e-05
"Hong Kong SAR, China","HK","2000",-0.318275,-0.390075,-0.390218,-0.390218,-0.390075,8.17e-05
"Hong Kong SAR, China","HK","2001",-0.319745,-0.384425,-0.381926,-0.381926,-0.384425,7.99e-05
"Hong Kong SAR, China","HK","2002",-0.318554,-0.387377,-0.383955,-0.383955,-0.387377,8.36e-05
"Hong Kong SAR, China","HK","2003",-0.316605,-0.392919,-0.392763,-0.392763,-0.392919,8.79e-05
"Hong Kong SAR, China","HK","2004",-0.3173465,-0.390802,-0.389416,-0.389416,-0.390802,8.64e-05
"Hong Kong SAR, China","HK","2005",-0.318792,-0.381843,-0.380537,-0.380537,-0.381843,8.22e-05
"Hong Kong SAR, China","HK","2006",-0.3190435,-0.383715,-0.380343,-0.380343,-0.383715,8.12e-05
"Hong Kong SAR, China","HK","2007",-0.319601,-0.380339,-0.375182,-0.375182,-0.380339,8.08e-05
"Hong Kong SAR, China","HK","2008",-0.315328,-0.382814,-0.376199,-0.376199,-0.382814,8.05e-05
"Hong Kong SAR, China","HK","2009",-0.3163665,-0.381281,-0.380824,-0.380824,-0.381281,8.26e-05
"Hong Kong SAR, China","HK","2010",-0.319375,-0.387632,-0.379275,-0.379275,-0.387632,8.32e-05
"Hong Kong SAR, China","HK","2011",-0.3159715,-0.393566,-0.393166,-0.393166,-0.393566,8.71e-05
"Hong Kong SAR, China","HK","2012",-0.31499,-0.391984,-0.393541,-0.393541,-0.391984,9e-05
"Hong Kong SAR, China","HK","2013",-0.3143655,-0.395567,-0.394295,-0.394295,-0.395567,9.26e-05
"Hungary","HU","1990",-0.0102326,-0.249148,-0.206109,-0.206109,-0.249148,0.0002694
"Hungary","HU","1991",-0.0221225,-0.227942,-0.190002,-0.190002,-0.227942,0.0002636
"Hungary","HU","1992",-0.018988,-0.223779,-0.189833,-0.189833,-0.223779,0.0002726
"Hungary","HU","1993",-0.0134661,-0.252339,-0.180845,-0.180845,-0.252339,0.0002498
"Hungary","HU","1994",-0.0045969,-0.2425,-0.165518,-0.165518,-0.2425,0.0002453
"Hungary","HU","1995",-0.0061215,-0.209381,-0.165873,-0.165873,-0.209381,0.0002342
"Hungary","HU","1996",-0.0119362,-0.187316,-0.164292,-0.164292,-0.187316,0.0002462
"Hungary","HU","1997",0.0221338,-0.189227,-0.172227,-0.172227,-0.189227,0.00024
"Hungary","HU","1998",-0.0062364,-0.260031,-0.224433,-0.224433,-0.260031,0.0002953
"Hungary","HU","1999",-0.0118815,-0.258833,-0.248163,-0.248163,-0.258833,0.0003126
"Hungary","HU","2000",-0.0133432,-0.26846,-0.224566,-0.224566,-0.26846,0.0002945
"Hungary","HU","2001",-0.0290973,-0.308672,-0.301348,-0.301348,-0.308672,0.000311
"Hungary","HU","2002",-0.0409654,-0.219343,-0.21615,-0.21615,-0.219343,0.0002618
"Hungary","HU","2003",-0.062397,-0.227222,-0.204941,-0.204941,-0.227222,0.000227
"Hungary","HU","2004",-0.083361,-0.245585,-0.222892,-0.222892,-0.245585,0.0002384
"Hungary","HU","2005",-0.0949746,-0.26138,-0.22814,-0.22814,-0.26138,0.0002039
"Hungary","HU","2006",-0.141529,-0.283305,-0.265487,-0.265487,-0.283305,0.0002056
"Hungary","HU","2007",-0.1649445,-0.306611,-0.274876,-0.274876,-0.306611,0.0001644
"Hungary","HU","2008",-0.246796,-0.362774,-0.353332,-0.353332,-0.362774,0.0001483
"Hungary","HU","2009",-0.3387425,-0.40617,-0.406176,-0.406176,-0.40617,8.85e-05
"Hungary","HU","2010",-0.3406305,-0.412747,-0.408848,-0.408848,-0.412747,8.56e-05
"Hungary","HU","2011",-0.338921,-0.406124,-0.394746,-0.394746,-0.406124,7.57e-05
"Hungary","HU","2012",-0.341673,-0.406099,-0.40617,-0.40617,-0.406099,8.07e-05
"Hungary","HU","2013",-0.340896,-0.411732,-0.410735,-0.410735,-0.411732,8.52e-05
"Iceland","IS","1990",-0.073029,-0.284132,-0.284349,-0.284349,-0.284132,0.0002345
"Iceland","IS","1991",-0.0824871,-0.282065,-0.282065,-0.282065,-0.282065,0.0002321
"Iceland","IS","1992",-0.0814176,-0.283419,-0.282078,-0.282078,-0.283419,0.0002318
"Iceland","IS","1993",-0.0812655,-0.281212,-0.282203,-0.282203,-0.281212,0.0002283
"Iceland","IS","1994",-0.0779221,-0.280387,-0.280237,-0.280237,-0.280387,0.0002232
"Iceland","IS","1995",-0.0699717,-0.282889,-0.280668,-0.280668,-0.282889,0.0002231
"Iceland","IS","1996",-0.0686679,-0.282714,-0.28125,-0.28125,-0.282714,0.0002239
"Iceland","IS","1997",-0.0685914,-0.281722,-0.280236,-0.280236,-0.281722,0.0002273
"Iceland","IS","1998",-0.0669242,-0.284504,-0.281929,-0.281929,-0.284504,0.0002282
"Iceland","IS","1999",-0.0633462,-0.283534,-0.283234,-0.283234,-0.283534,0.0002287
"Iceland","IS","2000",-0.0606883,-0.28682,-0.286371,-0.286371,-0.28682,0.0002322
"Iceland","IS","2001",-0.0568536,-0.287819,-0.28779,-0.28779,-0.287819,0.0002345
"Iceland","IS","2002",-0.055663,-0.289631,-0.288874,-0.288874,-0.289631,0.0002398
"Iceland","IS","2003",-0.0595914,-0.287306,-0.285639,-0.285639,-0.287306,0.0002472
"Iceland","IS","2004",-0.0595106,-0.28924,-0.289173,-0.289173,-0.28924,0.0002399
"Iceland","IS","2005",-0.0599312,-0.289008,-0.287101,-0.287101,-0.289008,0.0002431
"Iceland","IS","2006",-0.0621614,-0.287456,-0.285301,-0.285301,-0.287456,0.0002445
"Iceland","IS","2007",-0.0635252,-0.288919,-0.283963,-0.283963,-0.288919,0.0002463
"Iceland","IS","2008",-0.0637125,-0.28702,-0.28549,-0.28549,-0.28702,0.0002504
"Iceland","IS","2009",-0.0669723,-0.285917,-0.285041,-0.285041,-0.285917,0.0002431
"Iceland","IS","2010",-0.0692004,-0.286922,-0.283128,-0.283128,-0.286922,0.0002414
"Iceland","IS","2011",-0.070589,-0.286287,-0.284197,-0.284197,-0.286287,0.0002454
"Iceland","IS","2012",-0.0721652,-0.286764,-0.278879,-0.278879,-0.286764,0.0002424
"Iceland","IS","2013",-0.0718176,-0.281447,-0.278602,-0.278602,-0.281447,0.0002451
"India","IN","1990",-0.1358545,-0.250269,-0.239515,-0.239515,-0.250269,0.0001657
"India","IN","1991",-0.130926,-0.242833,-0.226565,-0.226565,-0.242833,0.0001616
"India","IN","1992",-0.1294085,-0.239932,-0.223654,-0.223654,-0.239932,0.0001502
"India","IN","1993",-0.132606,-0.230682,-0.225736,-0.225736,-0.230682,0.0001582
"India","IN","1994",-0.126632,-0.255535,-0.255412,-0.255412,-0.255535,0.0001701
"India","IN","1995",-0.12132,-0.304578,-0.284336,-0.284336,-0.304578,0.0001848
"India","IN","1996",-0.120612,-0.298907,-0.298332,-0.298332,-0.298907,0.0001854
"India","IN","1997",-0.120716,-0.291551,-0.291905,-0.291905,-0.291551,0.0001806
"India","IN","1998",-0.1181775,-0.264992,-0.264992,-0.264992,-0.264992,0.0001704
"India","IN","1999",-0.119155,-0.274927,-0.274949,-0.274949,-0.274927,0.0001833
"India","IN","2000",-0.118849,-0.226214,-0.204425,-0.204425,-0.226214,0.0001454
"India","IN","2001",-0.1171575,-0.22603,-0.201784,-0.201784,-0.22603,0.0001564
"India","IN","2002",-0.113651,-0.220358,-0.211987,-0.211987,-0.220358,0.000147
"India","IN","2003",-0.094266,-0.217582,-0.208545,-0.208545,-0.217582,0.0001539
"India","IN","2004",-0.0814905,-0.224595,-0.203903,-0.203903,-0.224595,0.0001575
"India","IN","2005",-0.0843806,-0.201772,-0.211156,-0.211156,-0.201772,0.0001592
"India","IN","2006",-0.0916522,-0.209102,-0.20827,-0.20827,-0.209102,0.0001647
"India","IN","2007",-0.103762,-0.227855,-0.214091,-0.214091,-0.227855,0.00018
"India","IN","2008",-0.102246,-0.230263,-0.211424,-0.211424,-0.230263,0.0001831
"India","IN","2009",-0.1006745,-0.210742,-0.213436,-0.213436,-0.210742,0.0001772
"India","IN","2010",-0.0958042,-0.206402,-0.194568,-0.194568,-0.206402,0.0001641
"India","IN","2011",-0.0901774,-0.216882,-0.200831,-0.200831,-0.216882,0.0001664
"India","IN","2012",-0.0814657,-0.222423,-0.207954,-0.207954,-0.222423,0.0001669
"India","IN","2013",-0.0618876,-0.218606,-0.211083,-0.211083,-0.218606,0.0001741
"Ireland","IE","1990",0.424836,0.0069833,0.0554357,0.0554357,0.0069833,0.0004518
"Ireland","IE","1991",0.4197405,0.0278579,0.111108,0.111108,0.0278579,0.0004307
"Ireland","IE","1992",0.43396,0.0430265,0.0850553,0.0850553,0.0430265,0.0004001
"Ireland","IE","1993",0.4601955,0.0356091,0.0999958,0.0999958,0.0356091,0.0003909
"Ireland","IE","1994",0.4214095,0.0708081,0.117095,0.117095,0.0708081,0.0004502
"Ireland","IE","1995",0.3948625,0.0588208,0.135476,0.135476,0.0588208,0.0004937
"Ireland","IE","1996",0.3724265,0.0077196,0.0500163,0.0500163,0.0077196,0.0004091
"Ireland","IE","1997",0.308814,-0.0552145,0.0010894,0.0010894,-0.0552145,0.000371
"Ireland","IE","1998",0.1678095,-0.11316,-0.100802,-0.100802,-0.11316,0.0003145
"Ireland","IE","1999",0.0692182,-0.184083,-0.173365,-0.173365,-0.184083,0.0002801
"Ireland","IE","2000",-0.0601164,-0.234337,-0.209185,-0.209185,-0.234337,0.0002559
"Ireland","IE","2001",-0.144474,-0.287605,-0.271733,-0.271733,-0.287605,0.0002052
"Ireland","IE","2002",-0.274183,-0.365094,-0.368688,-0.368688,-0.365094,0.0001447
"Ireland","IE","2003",-0.219965,-0.356038,-0.340172,-0.340172,-0.356038,0.0001419
"Ireland","IE","2004",-0.1186395,-0.287429,-0.274055,-0.274055,-0.287429,0.0001928
"Ireland","IE","2005",-0.0845933,-0.258204,-0.246433,-0.246433,-0.258204,0.0002558
"Ireland","IE","2006",-0.0589004,-0.289811,-0.274317,-0.274317,-0.289811,0.0003007
"Ireland","IE","2007",-0.047918,-0.247502,-0.19571,-0.19571,-0.247502,0.0002875
"Ireland","IE","2008",-0.045117,-0.200289,-0.230503,-0.230503,-0.200289,0.0002941
"Ireland","IE","2009",-0.0346802,-0.203559,-0.197109,-0.197109,-0.203559,0.0002868
"Ireland","IE","2010",-0.0294356,-0.254083,-0.208627,-0.208627,-0.254083,0.0002803
"Ireland","IE","2011",-0.0457302,-0.277081,-0.262852,-0.262852,-0.277081,0.0003099
"Ireland","IE","2012",-0.0531194,-0.293728,-0.272274,-0.272274,-0.293728,0.0003027
"Ireland","IE","2013",-0.0722468,-0.361228,-0.357503,-0.357503,-0.361228,0.0003518
"Israel","IL","1990",-0.0915515,-0.274712,-0.259823,-0.259823,-0.274712,0.0003068
"Israel","IL","1991",-0.0718816,-0.288286,-0.244805,-0.244805,-0.288286,0.0002655
"Israel","IL","1992",-0.073365,-0.286432,-0.215873,-0.215873,-0.286432,0.0002477
"Israel","IL","1993",-0.0185556,-0.25161,-0.203832,-0.203832,-0.25161,0.0002305
"Israel","IL","1994",-0.0163298,-0.256204,-0.221891,-0.221891,-0.256204,0.0002219
"Israel","IL","1995",-0.0365103,-0.257287,-0.257287,-0.257287,-0.257287,0.0002437
"Israel","IL","1996",-0.0534271,-0.252693,-0.225616,-0.225616,-0.252693,0.0002472
"Israel","IL","1997",-0.0538052,-0.23838,-0.2272,-0.2272,-0.23838,0.0002484
"Israel","IL","1998",-0.0580802,-0.257226,-0.216209,-0.216209,-0.257226,0.0002498
"Israel","IL","1999",-0.0268816,-0.262247,-0.209798,-0.209798,-0.262247,0.0002478
"Israel","IL","2000",-0.0128214,-0.225187,-0.192113,-0.192113,-0.225187,0.0002621
"Israel","IL","2001",0.0007229,-0.225706,-0.180267,-0.180267,-0.225706,0.0002662
"Israel","IL","2002",0.0106019,-0.224757,-0.20151,-0.20151,-0.224757,0.0002747
"Israel","IL","2003",-0.0006773,-0.226122,-0.196926,-0.196926,-0.226122,0.0003138
"Israel","IL","2004",-0.0101124,-0.219064,-0.206973,-0.206973,-0.219064,0.0003322
"Israel","IL","2005",-0.0222754,-0.23798,-0.228306,-0.228306,-0.23798,0.0003342
"Israel","IL","2006",-0.0440156,-0.27495,-0.248804,-0.248804,-0.27495,0.000304
"Israel","IL","2007",-0.0814295,-0.274292,-0.271346,-0.271346,-0.274292,0.0002906
"Israel","IL","2008",-0.1271755,-0.340806,-0.340674,-0.340674,-0.340806,0.0002854
"Israel","IL","2009",-0.207942,-0.377703,-0.375968,-0.375968,-0.377703,0.0002133
"Israel","IL","2010",-0.3255625,-0.406344,-0.406373,-0.406373,-0.406344,9.38e-05
"Israel","IL","2011",-0.337491,-0.41214,-0.412153,-0.412153,-0.41214,8.85e-05
"Israel","IL","2012",-0.499751,-0.683518,-0.64107,-0.64107,-0.683518,0.0001658
"Israel","IL","2013",-0.570263,-0.831704,-0.757899,-0.757899,-0.831704,0.0002402
"Italy","IT","1990",-0.0715624,-0.239599,-0.234247,-0.234247,-0.239599,0.0002037
"Italy","IT","1991",-0.0743394,-0.233565,-0.213975,-0.213975,-0.233565,0.0001898
"Italy","IT","1992",-0.0701378,-0.243602,-0.221668,-0.221668,-0.243602,0.0001948
"Italy","IT","1993",-0.0676628,-0.210525,-0.183277,-0.183277,-0.210525,0.0001717
"Italy","IT","1994",-0.0636404,-0.197068,-0.167773,-0.167773,-0.197068,0.0001605
"Italy","IT","1995",-0.0618025,-0.193507,-0.163253,-0.163253,-0.193507,0.0001581
"Italy","IT","1996",-0.0608741,-0.185387,-0.161509,-0.161509,-0.185387,0.0001587
"Italy","IT","1997",-0.0592952,-0.19706,-0.182441,-0.182441,-0.19706,0.0001751
"Italy","IT","1998",-0.0561633,-0.232988,-0.196591,-0.196591,-0.232988,0.0001837
"Italy","IT","1999",-0.054278,-0.234243,-0.219902,-0.219902,-0.234243,0.0001889
"Italy","IT","2000",-0.0518043,-0.231063,-0.223438,-0.223438,-0.231063,0.0001996
"Italy","IT","2001",-0.05025,-0.239907,-0.2365,-0.2365,-0.239907,0.0002075
"Italy","IT","2002",-0.0509226,-0.261974,-0.256859,-0.256859,-0.261974,0.00022
"Italy","IT","2003",-0.0503079,-0.268829,-0.25667,-0.25667,-0.268829,0.0002157
"Italy","IT","2004",-0.0511445,-0.252443,-0.244105,-0.244105,-0.252443,0.0002098
"Italy","IT","2005",-0.0542396,-0.218885,-0.212692,-0.212692,-0.218885,0.0001949
"Italy","IT","2006",-0.0596782,-0.213831,-0.188129,-0.188129,-0.213831,0.0001835
"Italy","IT","2007",-0.0589152,-0.207055,-0.199395,-0.199395,-0.207055,0.0001893
"Italy","IT","2008",-0.0587914,-0.196863,-0.181817,-0.181817,-0.196863,0.0001774
"Italy","IT","2009",-0.0579737,-0.200449,-0.193987,-0.193987,-0.200449,0.0001831
"Italy","IT","2010",-0.0568213,-0.195248,-0.189084,-0.189084,-0.195248,0.0001814
"Italy","IT","2011",-0.0593738,-0.245582,-0.236939,-0.236939,-0.245582,0.000203
"Italy","IT","2012",-0.0607596,-0.229654,-0.22642,-0.22642,-0.229654,0.0002008
"Italy","IT","2013",-0.0591992,-0.228525,-0.223786,-0.223786,-0.228525,0.0002071
"Japan","JP","1990",1.54169,0.601611,0.808764,0.808764,0.601611,0.0008443
"Japan","JP","1991",1.54806,0.695236,0.816085,0.816085,0.695236,0.0008317
"Japan","JP","1992",1.543315,0.724513,0.861461,0.861461,0.724513,0.0008322
"Japan","JP","1993",1.565625,0.764694,0.857961,0.857961,0.764694,0.0007983
"Japan","JP","1994",1.595875,0.818083,0.946868,0.946868,0.818083,0.0007606
"Japan","JP","1995",1.6147,0.840163,0.917081,0.917081,0.840163,0.0007769
"Japan","JP","1996",1.64426,0.864532,0.920807,0.920807,0.864532,0.0007557
"Japan","JP","1997",1.66866,0.897552,1.03358,1.03358,0.897552,0.00074
"Japan","JP","1998",1.73706,0.790114,1.04399,1.04399,0.790114,0.0008029
"Japan","JP","1999",1.79582,0.901879,1.03231,1.03231,0.901879,0.0008329
"Japan","JP","2000",1.86967,1.0531,1.19068,1.19068,1.0531,0.0008794
"Japan","JP","2001",1.95526,1.1545,1.296,1.296,1.1545,0.0009864
"Japan","JP","2002",2.004515,1.15479,1.16985,1.16985,1.15479,0.0009847
"Japan","JP","2003",2.03273,1.12169,1.15304,1.15304,1.12169,0.0010745
"Japan","JP","2004",2.10449,1.11113,1.18249,1.18249,1.11113,0.0011454
"Japan","JP","2005",2.135635,1.10746,1.15784,1.15784,1.10746,0.0012378
"Japan","JP","2006",2.16121,1.09541,1.1248,1.1248,1.09541,0.0013096
"Japan","JP","2007",2.18255,1.09063,1.29449,1.29449,1.09063,0.0013716
"Japan","JP","2008",2.198665,1.07038,1.33291,1.33291,1.07038,0.0014369
"Japan","JP","2009",2.17622,1.07758,1.23951,1.23951,1.07758,0.0014027
"Japan","JP","2010",2.174955,1.08579,1.11746,1.11746,1.08579,0.001343
"Japan","JP","2011",2.16462,1.0649,1.22804,1.22804,1.0649,0.0013625
"Japan","JP","2012",2.155465,1.06725,1.11458,1.11458,1.06725,0.0013
"Japan","JP","2013",2.1244,1.05531,1.11579,1.11579,1.05531,0.0012954
"Korea, Rep.","KR","1990",0.4073975,0.0775132,0.151214,0.151214,0.0775132,0.0003958
"Korea, Rep.","KR","1991",0.413405,0.0877868,0.113566,0.113566,0.0877868,0.0003931
"Korea, Rep.","KR","1992",0.419046,0.142328,0.189814,0.189814,0.142328,0.0003504
"Korea, Rep.","KR","1993",0.428585,0.111642,0.160938,0.160938,0.111642,0.0003367
"Korea, Rep.","KR","1994",0.468583,0.159583,0.22334,0.22334,0.159583,0.000334
"Korea, Rep.","KR","1995",0.5064195,0.1865,0.246621,0.246621,0.1865,0.0003266
"Korea, Rep.","KR","1996",0.514038,0.206601,0.235524,0.235524,0.206601,0.0003414
"Korea, Rep.","KR","1997",0.514312,0.227168,0.272129,0.272129,0.227168,0.0003383
"Korea, Rep.","KR","1998",0.513099,0.229644,0.273351,0.273351,0.229644,0.0003669
"Korea, Rep.","KR","1999",0.5926405,0.236587,0.26864,0.26864,0.236587,0.0003899
"Korea, Rep.","KR","2000",0.537409,0.216375,0.241726,0.241726,0.216375,0.0004626
"Korea, Rep.","KR","2001",0.5393805,0.217907,0.259492,0.259492,0.217907,0.0005084
"Korea, Rep.","KR","2002",0.5434325,0.221618,0.254988,0.254988,0.221618,0.0005537
"Korea, Rep.","KR","2003",0.535719,0.252565,0.252035,0.252035,0.252565,0.0005751
"Korea, Rep.","KR","2004",0.5128225,0.208927,0.229642,0.229642,0.208927,0.0005726
"Korea, Rep.","KR","2005",0.4902945,0.13218,0.137526,0.137526,0.13218,0.0005397
"Korea, Rep.","KR","2006",0.4395635,0.045247,0.0507785,0.0507785,0.045247,0.0004755
"Korea, Rep.","KR","2007",0.397941,0.0518441,0.0583728,0.0583728,0.0518441,0.0004461
"Korea, Rep.","KR","2008",0.364329,-0.157667,-0.0663606,-0.0663606,-0.157667,0.0004873
"Korea, Rep.","KR","2009",0.356013,-0.0959887,-0.0948081,-0.0948081,-0.0959887,0.0004846
"Korea, Rep.","KR","2010",0.3462375,-0.248073,-0.218514,-0.218514,-0.248073,0.0005343
"Korea, Rep.","KR","2011",0.337776,-0.173572,-0.167414,-0.167414,-0.173572,0.0005036
"Korea, Rep.","KR","2012",0.323777,-0.178669,-0.177949,-0.177949,-0.178669,0.0005006
"Korea, Rep.","KR","2013",0.330122,-0.172956,-0.162403,-0.162403,-0.172956,0.0005303
"Kuwait","KW","1990",-0.46379,-0.57856,-0.53827,-0.53827,-0.57856,0.0001372
"Kuwait","KW","1991",-0.402847,-0.471961,-0.465144,-0.465144,-0.471961,9.51e-05
"Kuwait","KW","1992",-0.316251,-0.393884,-0.377676,-0.377676,-0.393884,8.74e-05
"Kuwait","KW","1993",-0.290967,-0.36694,-0.347529,-0.347529,-0.36694,9.66e-05
"Kuwait","KW","1994",-0.2615405,-0.352303,-0.334106,-0.334106,-0.352303,9.8e-05
"Kuwait","KW","1995",-0.2194575,-0.312604,-0.32341,-0.32341,-0.312604,0.0001257
"Kuwait","KW","1996",-0.1960755,-0.318781,-0.311194,-0.311194,-0.318781,0.0001465
"Kuwait","KW","1997",-0.19148,-0.292322,-0.312285,-0.312285,-0.292322,0.0001675
"Kuwait","KW","1998",-0.190402,-0.342599,-0.313024,-0.313024,-0.342599,0.0001592
"Kuwait","KW","1999",-0.227198,-0.315812,-0.337495,-0.337495,-0.315812,0.0001403
"Kuwait","KW","2000",-0.279193,-0.356124,-0.349809,-0.349809,-0.356124,0.0001053
"Kuwait","KW","2001",-0.297477,-0.369148,-0.357799,-0.357799,-0.369148,8.56e-05
"Kuwait","KW","2002",-0.299969,-0.379321,-0.366222,-0.366222,-0.379321,8.31e-05
"Kuwait","KW","2003",-0.2990565,-0.373508,-0.370828,-0.370828,-0.373508,9.66e-05
"Kuwait","KW","2004",-0.29999,-0.394506,-0.386138,-0.386138,-0.394506,0.0001073
"Kuwait","KW","2005",-0.289158,-0.381821,-0.381147,-0.381147,-0.381821,0.0001082
"Kuwait","KW","2006",-0.299343,-0.38002,-0.373451,-0.373451,-0.38002,9.81e-05
"Kuwait","KW","2007",-0.302626,-0.384619,-0.378424,-0.378424,-0.384619,9.89e-05
"Kuwait","KW","2008",-0.3093315,-0.392913,-0.376028,-0.376028,-0.392913,9.65e-05
"Kuwait","KW","2009",-0.303323,-0.411907,-0.39363,-0.39363,-0.411907,0.0001082
"Kuwait","KW","2010",-0.3022375,-0.387996,-0.374675,-0.374675,-0.387996,9.77e-05
"Kuwait","KW","2011",-0.3087265,-0.397413,-0.397223,-0.397223,-0.397413,0.0001006
"Kuwait","KW","2012",-0.311494,-0.398137,-0.396792,-0.396792,-0.398137,0.0001025
"Kuwait","KW","2013",-0.311356,-0.386583,-0.365859,-0.365859,-0.386583,8.94e-05
"Luxembourg","LU","1990",-0.183761,-0.328096,-0.313472,-0.313472,-0.328096,0.0001922
"Luxembourg","LU","1991",-0.163398,-0.317236,-0.296498,-0.296498,-0.317236,0.0001822
"Luxembourg","LU","1992",-0.234111,-0.363243,-0.330774,-0.330774,-0.363243,0.0001349
"Luxembourg","LU","1993",-0.4379765,-0.528669,-0.510889,-0.510889,-0.528669,0.000113
"Luxembourg","LU","1994",-0.3786275,-0.461887,-0.456723,-0.456723,-0.461887,9.68e-05
