"country","iso2c","date","bid_ask_local_spread_bloomberg","bid_ask_usd_spread_bloomberg","bond_spread_local_US_10yr_bloomberg","bond_spread_usd_US_10yr_bloomberg","bond_spread_local_DE_10yr_bloomberg","bond_spread_usd_DE_10yr_bloomberg","bond_spread_local_JP_10yr_bloomberg","bond_spread_usd_JP_10yr_bloomberg","bond_spread_local_UK_10yr_bloomberg","bond_spread_usd_UK_10yr_bloomberg"
"Australia","AU","2006-03-31",0.0299999999999994,,54.875,,162.9,,362,,100.2,
"Australia","AU","2006-04-07",0.0299999999999994,,54.3481,,162.9,,364.1,,111.1,
"Australia","AU","2006-04-14",0.0299999999999994,,56.1031,,165.3,,363.6,,107.2,
"Australia","AU","2006-04-21",0.0300000000000002,,62.7925,,168.8,,372.5,,108.8,
"Australia","AU","2006-04-28",0.0300000000000002,,63.0306,,173.4,,375.5,,105,
"Australia","AU","2006-05-05",0.0299999999999994,,67.1063,,177.3,,384.5,,109.1,
"Australia","AU","2006-05-12",0.0300000000000002,,61.0156,,172.7,,381.4,,106.4,
"Australia","AU","2006-05-19",0.0300000000000002,,66.0569,,173.3,,380.8,,111.7,
"Australia","AU","2006-05-26",0.0300000000000002,,66.7881,,183.6,,385.9,,117.2,
"Australia","AU","2006-06-02",0.0300000000000002,,73.225,,179.7,,381.1,,114.1,
"Australia","AU","2006-06-09",0.0300000000000002,,66.8569,,171,,379.8,,107.4,
"Australia","AU","2006-06-16",0.0299999999999994,,58.855,,178,,390.4,,110.8,
"Australia","AU","2006-06-23",0.0299999999999994,,59.3563,,173.9,,394,,107.2,
"Australia","AU","2006-06-30",0.0300000000000002,,62.4519,,169.4,,383.5,,105.5,
"Australia","AU","2006-07-07",0.0300000000000002,,70.1775,,176.7,,387.2,,118.4,
"Australia","AU","2006-07-14",0.0299999999999994,,75.3,,183.7,,397.2,,123.8,
"Australia","AU","2006-07-21",0.0300000000000002,,72.3494,,181.2,,394.8,,115.6,
"Australia","AU","2006-07-28",0.0299999999999994,,89.0381,,196.4,,395.3,,129.1,
"Australia","AU","2006-08-04",0.0299999999999994,,90.7475,,189.8,,392.9,,109.8,
"Australia","AU","2006-08-11",0.0300000000000002,,86.49,,185.7,,399.5,,108.8,
"Australia","AU","2006-08-18",0.0300000000000002,,90.7006,,185,,389.3,,114.1,
"Australia","AU","2006-08-25",0.0299999999999994,,85.5762,,184.6,,392.8,,108.8,
"Australia","AU","2006-09-01",0.0300000000000002,,88.0462,,186.3,,395.8,,110.6,
"Australia","AU","2006-09-08",0.0300000000000002,,85.22,,184,,389.8,,109,
"Australia","AU","2006-09-15",0.0299999999999994,,86.5531,,188.2,,399.3,,108.1,
"Australia","AU","2006-09-22",0.0300000000000002,,92.83,,182.7,,389.1,,102.3,
"Australia","AU","2006-09-29",0.0300000000000002,,85.9513,,178.2,,381.6,,96.8,
"Australia","AU","2006-10-06",0.0300000000000002,,78.5775,,173.2,,377.8,,92.1,
"Australia","AU","2006-10-13",0.0300000000000002,,88.7281,,185.7,,391.9,,104.1,
"Australia","AU","2006-10-20",0.0300000000000002,,94.1475,,189.2,,392.6,,104.1,
"Australia","AU","2006-10-27",0.0300000000000002,,99.3544,,186,,392.8,,107.5,
"Australia","AU","2006-11-03",0.0299999999999994,,88.7981,,183.4,,389.1,,102.2,
"Australia","AU","2006-11-10",0.0299999999999994,,101.0425,,188.8,,391.4,,108.2,
"Australia","AU","2006-11-17",0.0300000000000002,,100.575,,187.9,,389.1,,105,
"Australia","AU","2006-11-24",0.0300000000000002,,99.6037,,184.9,,388.4,,101.8,
"Australia","AU","2006-12-01",0.0300000000000002,,108.6443,,185.9,,391.5,,105.4,
"Australia","AU","2006-12-08",0.0300000000000002,,103.5363,,185.5,,388.3,,102.4,
"Australia","AU","2006-12-15",0.0299999999999994,,114.6231,,194.4,,407.3,,106.1,
"Australia","AU","2006-12-22",0.0299999999999994,,116.5575,,190.7,,418.9,,105.6,
"Australia","AU","2006-12-29",0.0300000000000002,,116.0763,,191.9,,418.2,,112.6,
"Australia","AU","2007-01-05",0.0299999999999994,,114.2769,,180.9,,407.2,,98.9,
"Australia","AU","2007-01-12",0.0300000000000002,,110.3962,,182,,413.8,,97.9,
"Australia","AU","2007-01-19",0.0299999999999994,,109.3788,,182.3,,420.8,,96.7,
"Australia","AU","2007-01-26",0.0300000000000002,,94.3644,,172.9,,413,,83.5,
"Australia","AU","2007-02-02",0.0300000000000002,,110.8506,,187.2,,420.3,,93.1,
"Australia","AU","2007-02-09",0.0300000000000002,,96.8269,,166.1,,405.2,,78.3,
"Australia","AU","2007-02-16",0.0300000000000002,,107.385,,171.6,,405.6,,89,
"Australia","AU","2007-02-23",0.0299999999999994,,115.6725,,178.4,,415.1,,94,
"Australia","AU","2007-03-02",0.0299999999999994,,115.7113,,172,,398.4,,88.1,
"Australia","AU","2007-03-09",0.0300000000000002,,106,,169.2,,403.6,,83.2,
"Australia","AU","2007-03-16",0.0300000000000002,,120.5537,,184.8,,416.8,,97,
"Australia","AU","2007-03-23",0.0300000000000002,,120.4493,,181.8,,420.4,,91.5,
"Australia","AU","2007-03-30",0.0299999999999994,,121.6744,,180.8,,420.6,,89.6,
"Australia","AU","2007-04-06",0.0300000000000002,,112.2425,,177.8,,420,,87.8,
"Australia","AU","2007-04-13",0.0299999999999994,,116.7175,,170.1,,426.2,,82.9,
"Australia","AU","2007-04-20",0.0300000000000002,,127.2719,,174.4,,425.3,,88,
"Australia","AU","2007-04-27",0.0300000000000002,,118.5531,,166.2,,425.3,,76.7,
"Australia","AU","2007-05-04",0.0300000000000002,,119.4781,,164.2,,420.2,,72.6,
"Australia","AU","2007-05-11",0.0300000000000002,,118.6312,,164.5,,420.9,,77.5,
"Australia","AU","2007-05-18",0.0300000000000002,,112.5844,,161.9,,428.5,,76.3,
"Australia","AU","2007-05-25",0.0300000000000002,,109.3712,,156.8,,422.7,,72.1,
"Australia","AU","2007-06-01",0.0299999999999994,,106.9325,,156.4,,424.3,,73.4,
"Australia","AU","2007-06-08",0.0300000000000002,,113.8756,,167,,434.4,,85.1,
"Australia","AU","2007-06-15",0.0299999999999994,,108.9119,,159.9,,431.3,,77.3,
"Australia","AU","2007-06-22",0.0299999999999994,,111.3788,,159.5,,434.3,,72.4,
"Australia","AU","2007-06-29",0.0300000000000002,,121.2444,,166.7,,436.2,,77.8,
"Australia","AU","2007-07-06",0.0299999999999994,,103.5394,,154.5,,428.2,,67.5,
"Australia","AU","2007-07-13",0.0300000000000002,,112,,159.9,,427.7,,72.9,
"Australia","AU","2007-07-20",0.0300000000000002,,117.6144,,169.2,,423.9,,82.3,
"Australia","AU","2007-07-27",0.0300000000000002,,119.0906,,162.9,,416.2,,75.4,
"Australia","AU","2007-08-03",0.0300000000000002,,124.6794,,161.8,,415.6,,75.1,
"Australia","AU","2007-08-10",0.0300000000000002,,109.4406,,155.2,,419.1,,68.3,
"Australia","AU","2007-08-17",0.0299999999999994,,109.4388,,149.6,,419.8,,70.7,
"Australia","AU","2007-08-24",0.0299999999999994,,131.2481,,167,,433.4,,85.2,
"Australia","AU","2007-08-31",0.0300000000000002,,136.9931,,166.1,,429,,86.7,
"Australia","AU","2007-09-07",0.0300000000000002,,154.2569,,180.6,,433.3,,97.8,
"Australia","AU","2007-09-14",0.0300000000000002,,143.9706,,173.2,,434.7,,103.1,
"Australia","AU","2007-09-21",0.0300000000000002,,149.9719,,176.6,,443.9,,103.4,
"Australia","AU","2007-09-28",0.0300000000000002,,153.9544,,180.1,,444.5,,111.9,
"Australia","AU","2007-10-05",0.0300000000000002,,147.6406,,176.6,,441.2,,116.2,
"Australia","AU","2007-10-12",0.0300000000000002,,152.7812,,179.2,,450.3,,113.6,
"Australia","AU","2007-10-19",0.0300000000000002,,170.0656,,187.1,,448.6,,120.7,
"Australia","AU","2007-10-26",0.0299999999999994,,161.7487,,184.9,,439.7,,117.6,
"Australia","AU","2007-11-02",0.0300000000000002,,182.4644,,196.8,,455.4,,128,
"Australia","AU","2007-11-09",0.0299999999999994,,174.3831,,187.4,,442.6,,122.4,
"Australia","AU","2007-11-16",0.0300000000000002,,182.6131,,189.7,,452.2,,136.2,
"Australia","AU","2007-11-23",0.0300000000000002,,182.7325,,180.8,,440.5,,126.6,
"Australia","AU","2007-11-30",0.0299999999999994,,204.03,,185.6,,450.4,,134.5,
"Australia","AU","2007-12-07",0.0300000000000002,,192.335,,183.3,,445.7,,139.1,
"Australia","AU","2007-12-14",0.0299999999999994,,201.3081,,194.6,,469.6,,146,
"Australia","AU","2007-12-21",0.0300000000000002,,206.4212,,193.2,,467.6,,159.6,
"Australia","AU","2007-12-28",0.0300000000000002,,229.3,,205.7,,486,,181.3,
"Australia","AU","2008-01-04",0.0300000000000002,,222.3094,,195.7,,461.7,,168.6,
"Australia","AU","2008-01-11",0.0299999999999994,,232.5712,,202.6,,468.3,,168.9,
"Australia","AU","2008-01-18",0.0300000000000002,,239.4575,,205.4,,462.9,,158.9,
"Australia","AU","2008-01-25",0.0300000000000002,,262.2888,,219.9,,469.1,,164.7,
"Australia","AU","2008-02-01",0.0300000000000002,,251.4669,,219.2,,467.7,,163.8,
"Australia","AU","2008-02-08",0.0300000000000002,,252.9463,,231.2,,475.1,,174.6,
"Australia","AU","2008-02-15",0.0300000000000002,,254.0606,,235.8,,485.2,,171,
"Australia","AU","2008-02-22",0.0300000000000002,,255.26,,235.5,,489.8,,167.1,
"Australia","AU","2008-02-29",0.0299999999999994,,268.5038,,230.7,,483.3,,172.9,
"Australia","AU","2008-03-07",0.0299999999999994,,255.3513,,230.1,,473,,176.2,
"Australia","AU","2008-03-14",0.0300000000000002,,253.34,,227.3,,473.1,,167.7,
"Australia","AU","2008-03-21",0.0299999999999994,,263.1762,,220.7,,468.9,,167.8,
"Australia","AU","2008-03-28",0.0300000000000002,,269.485,,220.2,,486.1,,172.9,
"Australia","AU","2008-04-04",0.0299999999999994,,269.3531,,221.7,,482.3,,171.3,
"Australia","AU","2008-04-11",0.0300000000000002,,265.3837,,221.7,,474.3,,171.7,
"Australia","AU","2008-04-18",0.0299999999999994,,248.4994,,206.2,,479,,146.6,
"Australia","AU","2008-04-25",0.0300000000000002,,244.9794,,214.6,,471.4,,154.2,
"Australia","AU","2008-05-02",0.0300000000000002,,235.8931,,202,,456.9,,147.6,
"Australia","AU","2008-05-09",0.0299999999999994,,241.7075,,219.5,,462.6,,161,
"Australia","AU","2008-05-16",0.0299999999999994,,245.8631,,213,,460.3,,153.2,
"Australia","AU","2008-05-23",0.0299999999999994,,265.1669,,223.2,,475.4,,157.5,
"Australia","AU","2008-05-30",0.0300000000000002,,245.1594,,211,,475.6,,152.9,
"Australia","AU","2008-06-06",0.0300000000000002,,270.9396,,220.1244,,482.6402,,163.0096,
"Australia","AU","2008-06-13",0.0299999999999994,,245.3597,,207.318,,484.3116,,146.5878,
"Australia","AU","2008-06-20",0.0299999999999994,,247.8938,,201.922,,488.1969,,149.885,
"Australia","AU","2008-06-27",0.0300000000000002,,247.6852,,192.3255,,482.5883,,141.0568,
"Australia","AU","2008-07-04",0.0299999999999994,,242.8666,,191.2502,,475.7528,,144.4931,
"Australia","AU","2008-07-11",0.0299999999999994,,238.7461,,192.1549,,474.4949,,145.4772,
"Australia","AU","2008-07-18",0.0300000000000002,,225.5136,,177.0711,,476.6905,,130.1636,
"Australia","AU","2008-07-25",0.0300000000000002,,214.3997,,164.1277,,466.0891,,125.1202,
"Australia","AU","2008-08-01",0.0299999999999994,,217.2727,,175.8454,,458.7296,,126.8865,
"Australia","AU","2008-08-08",0.0300000000000002,,197.248,,164.8865,,443.0605,,122.6259,
"Australia","AU","2008-08-15",0.0299999999999994,,199.4774,,167.4024,,437.4093,,126.4203,
"Australia","AU","2008-08-22",0.0300000000000002,,190.2926,,155.8083,,432.7157,,117.5377,
"Australia","AU","2008-08-29",0.0300000000000002,,192.9015,,156.7957,,432.9333,,126.4746,
"Australia","AU","2008-09-05",0.0300000000000002,,190.6997,,160.7961,,414.2378,,122.834,
"Australia","AU","2008-09-12",0.0300000000000002,,194.1904,,147.9535,,412.9354,,106.4229,
"Australia","AU","2008-09-19",0.0300000000000002,,173.6915,,134.3248,,406.3233,,94.5808,
"Australia","AU","2008-09-26",0.0300000000000002,,174.2343,,143.4182,,412.8124,,105.2151,
"Australia","AU","2008-10-03",0.0300000000000002,,166.3407,,134.6461,,381.5194,,86.5229,
"Australia","AU","2008-10-10",0.0300000000000002,,124.94,,112.81,,359.4731,,65.7512,
"Australia","AU","2008-10-17",0.0300000000000002,,140.3256,,132.2793,,374.7962,,66.7408,
"Australia","AU","2008-10-24",0.0300000000000002,,120.8332,,114.6539,,340.07,,53.9545,
"Australia","AU","2008-10-31",0.0300000000000002,,119.6924,,125.3835,,367.7924,,63.0002,
"Australia","AU","2008-11-07",0.0299999999999994,,137.396,,149.0092,,365.071,,98.0608,
"Australia","AU","2008-11-14",0.0300000000000002,,127.6707,,134.2578,,351.8358,,94.4437,
"Australia","AU","2008-11-21",0.0299999999999994,,141.2236,,122.3392,,321.2192,,75.5002,
"Australia","AU","2008-11-28",0.0300000000000002,,165.8994,,132.4786,,318.347,,81.4431,
"Australia","AU","2008-12-05",0.0299999999999994,,155.9541,,123.7218,,289.1659,,84.7995,
"Australia","AU","2008-12-12",0.0300000000000002,,171.1061,,98.772,,288.998,,68.7291,
"Australia","AU","2008-12-19",0.0300000000000002,,188.4079,,100.7992,,277.441,,83.2258,
"Australia","AU","2008-12-26",0.0300000000000002,,193.9919,,113.4214,,286.5,,102.3018,
"Australia","AU","2009-01-02",0.0300000000000002,,157.1942,,98.7366,,277.0135,,90.8755,
"Australia","AU","2009-01-09",0.0299999999999994,,171.1602,,108.758,,280.9008,,96.9581,
"Australia","AU","2009-01-16",0.0300000000000002,,163.8402,,103.0258,,273.4496,,66.3191,
"Australia","AU","2009-01-23",0.0299999999999994,,146.8109,,85.1898,,284.8753,,40.2583,
"Australia","AU","2009-01-30",0.0300000000000002,,123.993,,78.8235,,278.6736,,38.0038,
"Australia","AU","2009-02-06",0.0300000000000002,,143.3004,,105.7565,,308.7328,,69.3413,
"Australia","AU","2009-02-13",0.0299999999999994,,133.4393,,112.0084,,296.2487,,66.9282,
"Australia","AU","2009-02-20",0.0300000000000002,,136.1452,,113.904,,286.892,,73.7593,
"Australia","AU","2009-02-27",0.0300000000000002,,137.1504,,127.6521,,310.8329,,76.5712,
"Australia","AU","2009-03-06",0.0299999999999994,,134.8784,,129.8724,,292.4147,,115.9775,
"Australia","AU","2009-03-13",0.0300000000000002,,137.2454,,120.7664,,294.2342,,131.7526,
"Australia","AU","2009-03-20",0.0300000000000002,,152.1995,,118.6138,,289.0008,,113.2062,
"Australia","AU","2009-03-27",0.0299999999999994,,178.847,,146.3463,,321.5176,,126.3091,
"Australia","AU","2009-04-03",0.0299999999999994,,152.3971,,119.183,,298.7984,,98.9131,
"Australia","AU","2009-04-10",0.0300000000000002,,164.0712,,131.7458,,310.7,,127.8882,
"Australia","AU","2009-04-17",0.0300000000000002,,155.4614,,123.298,,304.9464,,114.6356,
"Australia","AU","2009-04-24",0.0299999999999994,,150.196,,130.4651,,306.1991,,100.8728,
"Australia","AU","2009-05-01",0.0300000000000002,,150.3737,,149.0946,,325.48,,110.7684,
"Australia","AU","2009-05-08",0.0300000000000002,,166.2354,,150.5066,,349.6666,,122.2425,
"Australia","AU","2009-05-15",0.0299999999999994,,171.4032,,148.6989,,341.9844,,131.4851,
"Australia","AU","2009-05-22",0.0300000000000002,,173.8546,,164.482,,375.3833,,146.5051,
"Australia","AU","2009-05-29",0.0299999999999994,,180.0628,,167.4599,,377.3828,,151.72,
"Australia","AU","2009-06-05",0.0299999999999994,,174.1099,,185.1238,,406.9987,,165.1256,
"Australia","AU","2009-06-12",0.0300000000000002,,173.8828,,190.0306,,401.3347,,156.0384,
"Australia","AU","2009-06-19",0.0300000000000002,,206.0358,,234.3321,,439.3101,,203.4947,
"Australia","AU","2009-06-26",0.0300000000000002,,204.8277,,219.7686,,418.4402,,190.1188,
"Australia","AU","2009-07-03",0.0300000000000002,,191.2045,,207.4622,,408.4382,,168.5418,
"Australia","AU","2009-07-10",0.0299999999999994,,196.1117,,200.8093,,396.2486,,152.6949,
"Australia","AU","2009-07-17",0.0300000000000002,,178.8624,,203.56,,411.0818,,162.3314,
"Australia","AU","2009-07-24",0.0299999999999994,,202.031,,220.4766,,429.9073,,171.9401,
"Australia","AU","2009-07-31",0.0300000000000002,,210.6151,,228.9278,,417.0569,,178.8673,
"Australia","AU","2009-08-07",0.0300000000000002,,178.5679,,212.9784,,419.9892,,184.2506,
"Australia","AU","2009-08-14",0.0299999999999994,,203.4112,,228.9985,,422.1656,,192.7947,
"Australia","AU","2009-08-21",0.0300000000000002,,185.1336,,210.8289,,410.4986,,177.7653,
"Australia","AU","2009-08-28",0.0300000000000002,,195.321,,215.2857,,408.751,,184.7063,
"Australia","AU","2009-09-04",0.0300000000000002,,197.6621,,217.5867,,408.7128,,179.4409,
"Australia","AU","2009-09-11",0.0300000000000002,,190.7766,,202.2849,,394.8423,,164.848,
"Australia","AU","2009-09-18",0.0300000000000002,,179.9317,,189.0342,,391.8248,,152.5464,
"Australia","AU","2009-09-25",0.0299999999999994,,189.719,,196.2774,,390.1234,,160.9404,
"Australia","AU","2009-10-02",0.0300000000000002,,186.7225,,196.7156,,382.9656,,165.0828,
"Australia","AU","2009-10-09",0.0300000000000002,,182.2725,,200.2253,,391.6656,,175.34,
"Australia","AU","2009-10-16",0.0299999999999994,,214.7222,,227.6555,,422.7484,,196.3402,
"Australia","AU","2009-10-23",0.0300000000000002,,219.2525,,233.842,,431.725,,201.1176,
"Australia","AU","2009-10-30",0.0300000000000002,,214.1016,,229.665,,411.2516,,190.8195,
"Australia","AU","2009-11-06",0.0299999999999994,,210.0901,,223.7598,,414.7745,,171.6532,
"Australia","AU","2009-11-13",0.0299999999999994,,211.9357,,215.9746,,419.5813,,174.5567,
"Australia","AU","2009-11-20",0.0300000000000002,,200.9006,,212.3995,,406.5363,,174.0438,
"Australia","AU","2009-11-27",0.0300000000000002,,198.7381,,202.8217,,394.0168,,165.0728,
"Australia","AU","2009-12-04",0.0300000000000002,,188.4572,,212.2847,,406.551,,165.1904,
"Australia","AU","2009-12-11",0.0299999999999994,,194.2846,,228.7077,,420.8477,,163.7599,
"Australia","AU","2009-12-18",0.0300000000000002,,179.4321,,219.7635,,409.889,,155.866,
"Australia","AU","2009-12-25",0.0300000000000002,,175.3119,,224.4655,,428,,156.4996,
"Australia","AU","2010-01-01",0.0300000000000002,,178.9082,,224.0718,,433.2982,,161.2522,
"Australia","AU","2010-01-08",0.0299999999999994,,183.2616,,228.1759,,430.126,,160.3621,
"Australia","AU","2010-01-15",0.0299999999999994,,189.1714,,230.7831,,423.9989,,163.1706,
"Australia","AU","2010-01-22",0.0300000000000002,,180.4512,,220.0315,,408.55,,149.4508,
"Australia","AU","2010-01-29",0.0300000000000002,,177.5758,,216.8262,,403.8977,,145.2604,
"Australia","AU","2010-02-05",0.0300000000000002,,180.6147,,225.5374,,400.1428,,149.2185,
"Australia","AU","2010-02-12",0.0300000000000002,,179.7414,,230.2045,,415.8983,,145.1689,
"Australia","AU","2010-02-19",0.0300000000000002,,177.4086,,226.561,,421.0498,,137.8234,
"Australia","AU","2010-02-26",0.0300000000000002,,180.4554,,231.9192,,411.5004,,138.8737,
"Australia","AU","2010-03-05",0.0300000000000002,,176.655,,229.3908,,413.4969,,138.7196,
"Australia","AU","2010-03-12",0.0300000000000002,,195.5211,,249.2927,,431.0587,,156.1896,
"Australia","AU","2010-03-19",0.0299999999999994,,196.1979,,254.6423,,428.4997,,170.0347,
"Australia","AU","2010-03-26",0.0300000000000002,,187.1962,,257.2667,,433.7637,,168.6052,
"Australia","AU","2010-04-02",0.0300000000000002,,181.9494,,268.0059,,440.4,,184.8095,
"Australia","AU","2010-04-09",0.0300000000000002,,191.1649,,263.2162,,440.8011,,175.2819,
"Australia","AU","2010-04-16",0.0300000000000002,,203.56,,271.7883,,445.2006,,181.8298,
"Australia","AU","2010-04-23",0.0299999999999994,,197.036,,272.2357,,446.3479,,173.9888,
"Australia","AU","2010-04-30",0.0300000000000002,,203.8948,,267.939,,440.5985,,184.4214,
"Australia","AU","2010-05-07",0.0300000000000002,,202.2238,,265.4871,,416.7481,,162.004,
"Australia","AU","2010-05-14",0.0300000000000002,,203.4871,,263.1658,,418.7021,,174.0876,
"Australia","AU","2010-05-21",0.0300000000000002,,213.5089,,271.0197,,413.1607,,182.6314,
"Australia","AU","2010-05-28",0.0300000000000002,,210.7582,,272.1309,,414.4489,,182.2649,
"Australia","AU","2010-06-04",0.0299999999999994,,219.927,,282.1136,,413.0176,,189.1757,
"Australia","AU","2010-06-11",0.0300000000000002,,214.682,,281.8745,,414.8114,,192.2102,
"Australia","AU","2010-06-18",0.0299999999999994,,212.3835,,261.7815,,414.1004,,180.3161,
"Australia","AU","2010-06-25",0.0300000000000002,,212.5034,,262.5007,,408.6433,,185.3825,
"Australia","AU","2010-07-02",0.0300000000000002,,210.1431,,249.9045,,397.9005,,172.7611,
"Australia","AU","2010-07-09",0.0300000000000002,,203.6309,,245.8197,,392.7922,,175.9711,
"Australia","AU","2010-07-16",0.0300000000000002,,217.9041,,249.8363,,400.9128,,177.2278,
"Australia","AU","2010-07-23",0.0300000000000002,,219.0535,,248.2042,,411.3497,,175.1348,
"Australia","AU","2010-07-30",0.0300000000000002,,227.5706,,251.5203,,411.0525,,185.9994,
"Australia","AU","2010-08-06",0.0299999999999994,,231.8864,,262.0448,,407.4996,,191.513,
"Australia","AU","2010-08-13",0.0300000000000002,,235.8593,,264.119,,404.3749,,191.1749,
"Australia","AU","2010-08-20",0.0300000000000002,,228.3657,,262.6779,,396.2882,,192.257,
"Australia","AU","2010-08-27",0.0300000000000002,,214.3398,,259.1638,,378.266,,189.0831,
"Australia","AU","2010-09-03",0.0300000000000002,,212.5012,,247.2034,,367.8637,,181.7403,
"Australia","AU","2010-09-10",0.0300000000000002,,216.6528,,256.1572,,380.0934,,183.7406,
"Australia","AU","2010-09-17",0.0300000000000002,,235.88,,267.2727,,402.3637,,197.3008,
"Australia","AU","2010-09-24",0.0300000000000002,,242.7199,,269.3824,,402.8787,,199.3509,
"Australia","AU","2010-10-01",0.0300000000000002,,253.9096,,276.6266,,408.7409,,208.149,
"Australia","AU","2010-10-08",0.0300000000000002,,259.5858,,273.7797,,411.8358,,212.5698,
"Australia","AU","2010-10-15",0.0300000000000002,,250.078,,269.3164,,417.9055,,211.9432,
"Australia","AU","2010-10-22",0.0300000000000002,,257.2243,,265.5966,,423.3987,,217.919,
"Australia","AU","2010-10-29",0.0300000000000002,,258.5284,,267.0111,,424.9221,,211.231,
"Australia","AU","2010-11-05",0.0300000000000002,,270.0164,,281.6827,,429.8145,,225.6974,
"Australia","AU","2010-11-12",0.0300000000000002,,253.5953,,281.4788,,432.3722,,212.308,
"Australia","AU","2010-11-19",0.0299999999999994,,259.4255,,276.5987,,439.8274,,208.2934,
"Australia","AU","2010-11-26",0.0300000000000002,,260.3318,,273.9644,,427.8268,,212.625,
"Australia","AU","2010-12-03",0.0300000000000002,,244.2765,,259.453,,423.6971,,203.9013,
"Australia","AU","2010-12-10",0.0300000000000002,,224.2792,,261.1353,,436.0667,,204.7986,
"Australia","AU","2010-12-17",0.0300000000000002,,222.6812,,252.9685,,435.7568,,200.1252,
"Australia","AU","2010-12-24",0.0300000000000002,,226.6955,,268.1873,,450.3124,,215.5512,
"Australia","AU","2010-12-31",0.0299999999999994,,223.2574,,256.6647,,440.1942,,213.3827,
"Australia","AU","2011-01-07",0.0299999999999994,,227.9056,,273.8062,,440.1619,,209.4277,
"Australia","AU","2011-01-14",0.00900000000000034,,218.3019,,248.2118,,430.5,,190.0625,
"Australia","AU","2011-01-21",0.00899999999999945,,224.1888,,247.4404,,443.2,,195.4582,
"Australia","AU","2011-01-28",0.00800000000000001,,216.9681,,234.6898,,427.1,,184.4811,
"Australia","AU","2011-02-04",0.00900000000000034,,203.7837,,241.6297,,438.75,,185.8201,
"Australia","AU","2011-02-11",0.00900000000000034,,205.6488,,239.4691,,437.4,,182.1186,
"Australia","AU","2011-02-18",0.00900000000000034,,205.1844,,238.1779,,432.65,,183.0626,
"Australia","AU","2011-02-25",0.00900000000000034,,211.5319,,237.9761,,427.85,,191.521,
"Australia","AU","2011-03-04",0.00800000000000001,,208.3825,,230.4351,,427.25,,194.8911,
"Australia","AU","2011-03-11",0.00899999999999945,,207.3851,,226.6319,,422.5001,,193.2678,
"Australia","AU","2011-03-18",0.00800000000000001,,211.9556,,220.2981,,417.6,,188.1993,
"Australia","AU","2011-03-25",0.00699999999999967,,198.8994,,215.1915,,420.6501,,182.0231,
"Australia","AU","2011-04-01",0.00899999999999945,,208.7094,,216.0697,,424.8,,181.434,
"Australia","AU","2011-04-08",0.00900000000000034,,205.9038,,215.8974,,431.5,,183.1697,
"Australia","AU","2011-04-15",0.00900000000000034,,216.8369,,220.2141,,428.9,,197.9648,
"Australia","AU","2011-04-22",0.00100000000000033,,207.5094,,220.923,,424.95,,194.2869,
"Australia","AU","2011-04-29",0.00900000000000034,,213.7537,,218.8198,,421.75,,199.7912,
"Australia","AU","2011-05-06",0.00900000000000034,,227.5475,,225.5243,,427.9,,204.2423,
"Australia","AU","2011-05-13",0.00800000000000001,,219.1688,,228.6101,,423.7501,,199.8918,
"Australia","AU","2011-05-20",0.00800000000000001,,216.5519,,225.5668,,418.25,,196.7179,
"Australia","AU","2011-05-27",0.00800000000000001,,215.0625,,224.0892,,409.6,,193.2227,
"Australia","AU","2011-06-03",0.00899999999999945,,224.2282,,217.1657,,409,,194.3703,
"Australia","AU","2011-06-10",0.00800000000000001,,220.24,,221.2382,,403.35,,194.9726,
"Australia","AU","2011-06-17",0.00800000000000001,,217.2213,,215.9652,,399.8501,,192.0269,
"Australia","AU","2011-06-24",0.00900000000000034,,221.4612,,224.5741,,397,,194.846,
"Australia","AU","2011-07-01",0.00899999999999945,,209.0813,,224.0886,,413.5,,188.9372,
"Australia","AU","2011-07-08",0.00800000000000001,,220.1357,,240.0639,,405.2,,203.7075,
"Australia","AU","2011-07-15",0.00900000000000034,,199.8369,,221.0562,,381.4,,182.8639,
"Australia","AU","2011-07-22",0.00800000000000001,,200.3569,,213.9051,,386.3501,,186.0538,
"Australia","AU","2011-07-29",0.00800000000000001,,200.0612,,226.0174,,371.65,,193.9728,
"Australia","AU","2011-08-05",0.0150000000000006,,190.5875,,212.068,,346,,177.9532,
"Australia","AU","2011-08-12",0.016,,216.6938,,209.0179,,337.45,,189.0695,
"Australia","AU","2011-08-19",0.0219999999999994,,215.4062,,211.3904,,322.9,,183.1781,
"Australia","AU","2011-08-26",0.016,,219.4994,,223.0114,,334.45,,188.861,
"Australia","AU","2011-09-02",0.0110000000000001,,241.1837,,239.65,,337.35,,196.3475,
"Australia","AU","2011-09-09",0.0120000000000005,,233.965,,248.8713,,325.55,,200.098,
"Australia","AU","2011-09-16",0.0140000000000002,,218.6887,,237.3542,,322.3499,,175.2917,
"Australia","AU","2011-09-23",0.0119999999999996,,217.3419,,226.1604,,302.15,,164.3817,
"Australia","AU","2011-09-30",0.0119999999999996,,229.6344,,232.6261,,318.1501,,178.3918,
"Australia","AU","2011-10-07",0.0120000000000005,,215.56,,223.367,,324.75,,176.5675,
"Australia","AU","2011-10-14",0.0100000000000007,,218.0494,,223.1035,,341.1,,182.343,
"Australia","AU","2011-10-21",0.00800000000000001,,226.6463,,238.1945,,347.75,,195.6918,
"Australia","AU","2011-10-28",0.00800000000000001,,222.1113,,236.3384,,349.6501,,193.3305,
