"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"Luxembourg","LU","1999",-3.62706631467656,-3.52759089630924,-0.431801011437586,2.83223258947293,2.95723756964964
"Luxembourg","LU","2000",-2.62013831425198,-2.56187482887689,-0.449975611202672,1.73593054932051,1.78409824639017
"Luxembourg","LU","2001",-2.52346359056545,-2.44247347097568,-0.340444988209243,1.65299866182397,1.71289037414198
"Luxembourg","LU","2002",-2.47474303884607,-2.39401637449074,-0.294014350848733,1.61888415475724,1.68512339065282
"Luxembourg","LU","2003",-2.3199476145811,-2.21329173865955,-0.346293185988592,1.51837675111327,1.60450698842589
"Luxembourg","LU","2004",-2.21378266023503,-2.10217078811712,-0.262399656936673,1.43454627375873,1.51331152358668
"Luxembourg","LU","2005",-2.44260121710683,-2.3501049644023,-0.255346544583367,1.60867413378075,1.67179051975786
"Luxembourg","LU","2006",-2.47239893728957,-2.39430694076118,-0.121878822441071,1.6324038927075,1.69206311644695
"Luxembourg","LU","2007",-2.48492814666413,-2.411823431273,-0.385571851724277,1.63354951364136,1.69306891052161
"Luxembourg","LU","2008",-2.4526017696144,-2.36760048499655,-0.251789198992042,1.59653402892824,1.66499595496758
"Luxembourg","LU","2009",-2.28702902417324,-2.16362076568661,-0.291703100636116,1.43197813564581,1.5190456844335
"Luxembourg","LU","2010",-1.99710789658903,-1.86023309652535,-0.216617374850073,1.20246276707745,1.32012062316983
"Luxembourg","LU","2011",-1.94315537114717,-1.77974017370214,-0.229430293541554,1.18099381417998,1.31427649182775
"Macedonia, FYR","MK","1998",0.0141533499907674,0.219057257463974,1.69632074081244,4.8671404936129,5.16933625353078
"Macedonia, FYR","MK","1999",0.121781139530645,0.286672834951512,1.7421078270124,4.86971272070897,5.16582587004978
"Macedonia, FYR","MK","2000",0.178725853175706,0.336202488082694,1.75905949240853,5.00897131673196,5.30512558892082
"Macedonia, FYR","MK","2001",0.0969502742894208,0.254620879418119,1.81934631750633,4.8111597839191,5.06702798640885
"Macedonia, FYR","MK","2002",-0.148578362937348,0.0325525789843731,1.57380608015697,4.24396807109404,4.49260360344538
"Macedonia, FYR","MK","2003",-0.355962610079163,-0.178286663340398,1.26496015364003,3.67933148030141,3.9145356433908
"Macedonia, FYR","MK","2004",-0.670036494058462,-0.472745953529646,0.9438139561129,3.03304535972952,3.25755471510489
"Macedonia, FYR","MK","2005",-0.915650286902826,-0.702202501600295,0.682879311949505,2.53083039187619,2.75612228450084
"Macedonia, FYR","MK","2006",-1.07250687931991,-0.870008992773251,0.43170050670426,2.12869951222845,2.39958116372274
"Macedonia, FYR","MK","2007",-1.172789060267,-0.951921682085878,0.282094582799786,1.92272651294701,2.19302130239415
"Macedonia, FYR","MK","2008",-1.22567731349995,-1.0007815145604,0.269137819820681,1.89750711617429,2.15247701683113
"Macedonia, FYR","MK","2009",-1.30744608555909,-1.06275671733071,0.259212657002949,1.89877483569928,2.18534038176746
"Macedonia, FYR","MK","2010",-1.36079690732016,-1.13944220087412,0.279616996801462,1.93433346700999,2.24139380616322
"Macedonia, FYR","MK","2011",-1.47425167751012,-1.19995174336772,0.30141645313724,2.051010827661,2.36526889191914
"Malaysia","MY","1998",-1.43705863962656,-1.17957091266933,0.063144451906805,1.21420915714087,1.45934231473005
"Malaysia","MY","1999",-1.41765122447755,-1.21548169118695,-0.0572654899226163,1.02213832136768,1.25109785222701
"Malaysia","MY","2000",-1.51028318269945,-1.32882941448068,-0.245691872405076,0.816226288357965,1.0200016362934
"Malaysia","MY","2001",-1.64905808033753,-1.45514692219549,-0.43034438282325,0.589032078776421,0.783708559930677
"Malaysia","MY","2002",-1.81499738740265,-1.6014918074797,-0.598361883005708,0.437052919211268,0.620491370643681
"Malaysia","MY","2003",-1.96330343505379,-1.75030995459451,-0.701739464233388,0.33328822292805,0.543345529822493
"Malaysia","MY","2004",-2.03216647659094,-1.78982037425788,-0.78117046296499,0.252898206761565,0.443161611577604
"Malaysia","MY","2005",-2.08218140192746,-1.83984092340241,-0.827338326943472,0.21029601358193,0.420478280799459
"Malaysia","MY","2006",-2.14920076767654,-1.88162781767918,-0.834965698679868,0.18491135226929,0.37538958577228
"Malaysia","MY","2007",-2.1768074152004,-1.90604737096844,-0.818412361815274,0.213044441661606,0.417192749703949
"Malaysia","MY","2008",-2.15753481024709,-1.91091569837954,-0.777658651079186,0.293613206892482,0.514435708117666
"Malaysia","MY","2009",-2.12615886190271,-1.86438053656138,-0.725531215859432,0.425057250027649,0.645965886313977
"Malaysia","MY","2010",-2.19216121848437,-1.88568269048469,-0.708882532512278,0.561402334098817,0.806840587147007
"Malaysia","MY","2011",-2.2532205820518,-1.97622588726556,-0.666158413716234,0.707972178491978,0.984507892033702
"Mexico","MX","1998",-2.5288857724533,-2.45502887186085,-0.402225017170579,1.59022940027162,1.66525807878192
"Mexico","MX","1999",-2.53395674763326,-2.45995485358732,-0.399911122667938,1.57572352410425,1.63957876166962
"Mexico","MX","2000",-2.54012218329887,-2.47216066267244,-0.49846278029508,1.55835820283762,1.62611792077985
"Mexico","MX","2001",-2.54354531491228,-2.47422384330597,-0.384056997931849,1.5612585847895,1.64081904293168
"Mexico","MX","2002",-2.53872718317436,-2.4712178096421,-0.612447943735155,1.55922733445278,1.6225453626257
"Mexico","MX","2003",-2.54050283046383,-2.47111721828246,-0.488434247020052,1.55995744039857,1.63196829740283
"Mexico","MX","2004",-2.5350320465599,-2.47231172412315,-0.552332934541672,1.55668914091158,1.6232294014577
"Mexico","MX","2005",-2.54349200385391,-2.47227602455487,-0.424694862267021,1.55455681918566,1.62417892394665
"Mexico","MX","2006",-2.53837553531001,-2.469697137916,-0.518571496090454,1.55054116738826,1.62668309095554
"Mexico","MX","2007",-2.53408498119407,-2.46879038221711,-0.590187172485911,1.553220639394,1.6214285080376
"Mexico","MX","2008",-2.54482827009421,-2.48096549818486,-0.615402890946456,1.56054051566167,1.62922073859204
"Mexico","MX","2009",-2.54543649386452,-2.46386404677473,-0.527532944289334,1.55946124712303,1.63611916513705
"Mexico","MX","2010",-2.54363595221138,-2.46818848170321,-0.55071480173203,1.56075123076864,1.62997873833505
"Mexico","MX","2011",-2.54460041886278,-2.47487077634263,-0.531153146487292,1.56635184945216,1.63761450483983
"Netherlands","NL","1998",-3.77614528542883,-3.65706199127586,-0.433619670994196,2.78720461184982,2.8935743487622
"Netherlands","NL","1999",-3.13380566779228,-3.05910009072278,-0.353532318465996,2.19351311072645,2.25830298949892
"Netherlands","NL","2000",-2.35910986231059,-2.26212929297442,-0.535530579693763,1.40006043735479,1.49640917963584
"Netherlands","NL","2001",-2.02992415769841,-1.89030343203129,-0.463988808464553,0.997627054012924,1.1462233137034
"Netherlands","NL","2002",-1.80125460872098,-1.62478713827642,-0.425101360843932,0.75518178837671,0.908101966769392
"Netherlands","NL","2003",-1.56067740107447,-1.39656273034527,-0.346568384605523,0.678084980652337,0.829227999853105
